event_id,recording_id,audio_relative_path,label_mode,raw_class_label,class_id,onset_s,offset_s,source_start_fraction,source_end_fraction,source_event_length_s,source_row
datased:monophonic:003972,S-0679,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0679.wav,monophonic,Voices,voices,1.73,7.47,0.01,0.04,5.74,3973
datased:monophonic:003973,S-0679,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0679.wav,monophonic,Voices,voices,8.68,12.01,0.05,0.07,3.32,3974
datased:monophonic:003974,S-0679,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0679.wav,monophonic,Music,music,12.51,22.88,0.08,0.14,10.37,3975
datased:monophonic:003975,S-0679,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0679.wav,monophonic,Workshop,workshop,23.39,37.89,0.14,0.23,14.5,3976
datased:monophonic:003976,S-0679,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0679.wav,monophonic,Music,music,40.61,67.71,0.24,0.41,27.09,3977
datased:monophonic:003977,S-0679,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0679.wav,monophonic,Workshop,workshop,67.91,81.81,0.41,0.49,13.9,3978
datased:monophonic:003978,S-0679,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0679.wav,monophonic,Voices,voices,82.51,92.08,0.5,0.55,9.57,3979
datased:monophonic:003979,S-0679,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0679.wav,monophonic,Workshop,workshop,92.28,108.6,0.55,0.65,16.32,3980
datased:monophonic:003980,S-0679,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0679.wav,monophonic,Music,music,109.1,126.43,0.66,0.76,17.32,3981
datased:monophonic:003981,S-0679,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0679.wav,monophonic,Workshop,workshop,126.53,144.16,0.76,0.87,17.63,3982
datased:monophonic:003982,S-0679,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0679.wav,monophonic,Voices,voices,147.08,150.7,0.88,0.91,3.63,3983
datased:monophonic:003983,S-0679,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0679.wav,monophonic,Workshop,workshop,151.11,163.8,0.91,0.98,12.69,3984
datased:monophonic:003984,S-0680,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0680.wav,monophonic,Propeller aircrafts,propeller_aircrafts,6.09,19.21,0.13,0.42,13.12,3985
datased:monophonic:003985,S-0680,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0680.wav,monophonic,Train,train,19.25,36.71,0.42,0.79,17.45,3986
datased:monophonic:003986,S-0680,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0680.wav,monophonic,Vehicle pass-by,vehicle_pass_by,40.46,45.89,0.87,0.99,5.43,3987
datased:monophonic:003987,S-0681,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0681.wav,monophonic,Vehicle pass-by,vehicle_pass_by,1.28,8.57,0.03,0.2,7.29,3988
datased:monophonic:003988,S-0681,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0681.wav,monophonic,Jet aircrafts,jet_aircrafts,10.13,34.07,0.24,0.79,23.94,3989
datased:monophonic:003989,S-0682,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0682.wav,monophonic,Dog barkings and howlings,dog_barkings_and_howlings,0.9,3.62,0.01,0.05,2.72,3990
datased:monophonic:003990,S-0682,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0682.wav,monophonic,Train,train,9.98,57.95,0.15,0.87,47.97,3991
datased:monophonic:003991,S-0682,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0682.wav,monophonic,Vehicle idling,vehicle_idling,61.88,66.71,0.92,1.0,4.83,3992
datased:monophonic:003992,S-0683,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0683.wav,monophonic,Jet aircrafts,jet_aircrafts,0.31,18.99,0.01,0.41,18.68,3993
datased:monophonic:003993,S-0683,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0683.wav,monophonic,Train,train,25.73,44.02,0.56,0.96,18.29,3994
datased:monophonic:003994,S-0684,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0684.wav,monophonic,Train,train,3.63,40.99,0.06,0.67,37.36,3995
datased:monophonic:003995,S-0684,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0684.wav,monophonic,Birds,birds,42.61,47.89,0.7,0.79,5.28,3996
datased:monophonic:003996,S-0684,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0684.wav,monophonic,Vehicle pass-by,vehicle_pass_by,48.93,55.46,0.8,0.91,6.53,3997
datased:monophonic:003997,S-0685,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0685.wav,monophonic,Workshop,workshop,4.79,16.56,0.09,0.31,11.77,3998
datased:monophonic:003998,S-0685,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0685.wav,monophonic,Vehicle pass-by,vehicle_pass_by,17.49,27.85,0.33,0.53,10.36,3999
datased:monophonic:003999,S-0685,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0685.wav,monophonic,Workshop,workshop,34.17,39.94,0.64,0.75,5.77,4000
datased:monophonic:004000,S-0685,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0685.wav,monophonic,Workshop,workshop,42.41,47.07,0.8,0.89,4.65,4001
datased:monophonic:004001,S-0685,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0685.wav,monophonic,Workshop,workshop,48.25,52.01,0.91,0.98,3.75,4002
datased:monophonic:004002,S-0686,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0686.wav,monophonic,Vehicle pass-by,vehicle_pass_by,3.47,15.98,0.08,0.36,12.52,4003
datased:monophonic:004003,S-0686,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0686.wav,monophonic,Vehicle pass-by,vehicle_pass_by,19.9,27.46,0.45,0.62,7.56,4004
datased:monophonic:004004,S-0686,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0686.wav,monophonic,Vehicle pass-by,vehicle_pass_by,35.24,39.93,0.8,0.91,4.69,4005
datased:monophonic:004005,S-0687,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0687.wav,monophonic,Workshop,workshop,1.21,6.5,0.03,0.17,5.29,4006
datased:monophonic:004006,S-0687,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0687.wav,monophonic,Vehicle pass-by,vehicle_pass_by,6.52,10.72,0.17,0.27,4.2,4007
datased:monophonic:004007,S-0687,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0687.wav,monophonic,Workshop,workshop,12.54,18.68,0.32,0.48,6.14,4008
datased:monophonic:004008,S-0687,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0687.wav,monophonic,Workshop,workshop,20.32,25.14,0.52,0.64,4.82,4009
datased:monophonic:004009,S-0687,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0687.wav,monophonic,Vehicle pass-by,vehicle_pass_by,26.49,30.2,0.68,0.77,3.71,4010
datased:monophonic:004010,S-0687,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0687.wav,monophonic,Birds,birds,30.83,39.0,0.79,1.0,8.17,4011
datased:monophonic:004011,S-0688,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0688.wav,monophonic,Lawn mower brush cutter and olive shaker,lawn_mower_brush_cutter_olive_shaker,0.0,8.31,0.0,0.33,8.31,4012
datased:monophonic:004012,S-0688,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0688.wav,monophonic,Lawn mower brush cutter and olive shaker,lawn_mower_brush_cutter_olive_shaker,12.93,24.0,0.52,0.96,11.07,4013
datased:monophonic:004013,S-0688,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0688.wav,monophonic,Crows seagulls and magpies,crows_seagulls_magpies,24.14,25.0,0.97,1.0,0.86,4014
datased:monophonic:004014,S-0689,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0689.wav,monophonic,Crows seagulls and magpies,crows_seagulls_magpies,10.29,15.11,0.23,0.34,4.82,4015
datased:monophonic:004015,S-0689,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0689.wav,monophonic,Vehicle pass-by,vehicle_pass_by,22.67,29.25,0.52,0.66,6.58,4016
datased:monophonic:004016,S-0689,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0689.wav,monophonic,Dog barkings and howlings,dog_barkings_and_howlings,30.76,31.27,0.7,0.71,0.51,4017
datased:monophonic:004017,S-0689,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0689.wav,monophonic,Dog barkings and howlings,dog_barkings_and_howlings,32.36,33.43,0.74,0.76,1.07,4018
datased:monophonic:004018,S-0689,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0689.wav,monophonic,Dog barkings and howlings,dog_barkings_and_howlings,34.2,34.89,0.78,0.79,0.69,4019
datased:monophonic:004019,S-0689,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0689.wav,monophonic,Dog barkings and howlings,dog_barkings_and_howlings,35.37,35.82,0.8,0.81,0.45,4020
datased:monophonic:004020,S-0689,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0689.wav,monophonic,Dog barkings and howlings,dog_barkings_and_howlings,36.38,37.02,0.83,0.84,0.64,4021
datased:monophonic:004021,S-0689,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0689.wav,monophonic,Voices,voices,38.81,43.87,0.88,1.0,5.06,4022
datased:monophonic:004022,S-0690,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0690.wav,monophonic,Chicken coop,chicken_coop,6.26,7.28,0.04,0.05,1.02,4023
datased:monophonic:004023,S-0690,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0690.wav,monophonic,Dog barkings and howlings,dog_barkings_and_howlings,12.77,20.03,0.08,0.13,7.26,4024
datased:monophonic:004024,S-0690,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0690.wav,monophonic,Dog barkings and howlings,dog_barkings_and_howlings,20.68,21.89,0.13,0.14,1.21,4025
datased:monophonic:004025,S-0690,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0690.wav,monophonic,Dog barkings and howlings,dog_barkings_and_howlings,24.22,30.46,0.16,0.2,6.24,4026
datased:monophonic:004026,S-0690,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0690.wav,monophonic,Dog barkings and howlings,dog_barkings_and_howlings,32.78,33.44,0.21,0.22,0.65,4027
datased:monophonic:004027,S-0690,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0690.wav,monophonic,Dog barkings and howlings,dog_barkings_and_howlings,35.02,36.41,0.23,0.24,1.4,4028
datased:monophonic:004028,S-0690,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0690.wav,monophonic,Dog barkings and howlings,dog_barkings_and_howlings,39.3,46.0,0.26,0.3,6.7,4029
datased:monophonic:004029,S-0690,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0690.wav,monophonic,Dog barkings and howlings,dog_barkings_and_howlings,46.93,52.42,0.31,0.34,5.49,4030
datased:monophonic:004030,S-0690,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0690.wav,monophonic,Sirens and alarms,sirens_and_alarms,77.84,79.51,0.51,0.52,1.68,4031
datased:monophonic:004031,S-0690,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0690.wav,monophonic,Vehicle pass-by,vehicle_pass_by,97.48,103.99,0.63,0.68,6.52,4032
datased:monophonic:004032,S-0690,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0690.wav,monophonic,Vehicle pass-by,vehicle_pass_by,109.86,112.84,0.71,0.73,2.98,4033
datased:monophonic:004033,S-0691,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0691.wav,monophonic,Sirens and alarms,sirens_and_alarms,1.49,43.46,0.01,0.27,41.97,4034
datased:monophonic:004034,S-0691,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0691.wav,monophonic,Jet aircrafts,jet_aircrafts,80.34,100.79,0.5,0.62,20.45,4035
datased:monophonic:004035,S-0692,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0692.wav,monophonic,Jet aircrafts,jet_aircrafts,4.63,58.06,0.03,0.41,53.43,4036
datased:monophonic:004036,S-0692,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0692.wav,monophonic,Vehicle idling,vehicle_idling,58.57,66.87,0.41,0.47,8.29,4037
datased:monophonic:004037,S-0692,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0692.wav,monophonic,Jet aircrafts,jet_aircrafts,67.21,78.64,0.48,0.56,11.44,4038
datased:monophonic:004038,S-0692,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0692.wav,monophonic,Vehicle pass-by,vehicle_pass_by,82.77,88.84,0.59,0.63,6.07,4039
datased:monophonic:004039,S-0692,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0692.wav,monophonic,Vehicle pass-by,vehicle_pass_by,108.84,111.57,0.77,0.79,2.74,4040
datased:monophonic:004040,S-0692,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0692.wav,monophonic,Jet aircrafts,jet_aircrafts,127.13,132.78,0.9,0.94,5.64,4041
datased:monophonic:004041,S-0693,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0693.wav,monophonic,Jet aircrafts,jet_aircrafts,2.66,69.68,0.02,0.51,67.02,4042
datased:monophonic:004042,S-0693,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0693.wav,monophonic,Vehicle idling,vehicle_idling,69.77,80.42,0.51,0.59,10.65,4043
datased:monophonic:004043,S-0693,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0693.wav,monophonic,Vehicle pass-by,vehicle_pass_by,86.62,91.99,0.63,0.67,5.37,4044
datased:monophonic:004044,S-0693,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0693.wav,monophonic,Vehicle pass-by,vehicle_pass_by,98.27,104.63,0.72,0.77,6.36,4045
datased:monophonic:004045,S-0693,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0693.wav,monophonic,Vehicle pass-by,vehicle_pass_by,123.8,125.87,0.91,0.92,2.07,4046
datased:monophonic:004046,S-0694,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0694.wav,monophonic,Jet aircrafts,jet_aircrafts,4.2,13.06,0.03,0.09,8.86,4047
datased:monophonic:004047,S-0694,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0694.wav,monophonic,Jet aircrafts,jet_aircrafts,40.81,91.79,0.3,0.66,50.99,4048
datased:monophonic:004048,S-0694,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0694.wav,monophonic,Vehicle pass-by,vehicle_pass_by,104.67,111.77,0.76,0.81,7.1,4049
datased:monophonic:004049,S-0694,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0694.wav,monophonic,Vehicle pass-by,vehicle_pass_by,119.04,124.39,0.86,0.9,5.35,4050
datased:monophonic:004050,S-0694,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0694.wav,monophonic,Vehicle pass-by,vehicle_pass_by,128.32,131.33,0.93,0.95,3.01,4051
datased:monophonic:004051,S-0695,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0695.wav,monophonic,Jet aircrafts,jet_aircrafts,27.29,35.3,0.18,0.23,8.01,4052
datased:monophonic:004052,S-0695,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0695.wav,monophonic,Jet aircrafts,jet_aircrafts,38.74,97.57,0.25,0.63,58.83,4053
datased:monophonic:004053,S-0695,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0695.wav,monophonic,Workshop,workshop,101.01,102.22,0.66,0.66,1.21,4054
datased:monophonic:004054,S-0695,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0695.wav,monophonic,Vehicle pass-by,vehicle_pass_by,125.4,130.15,0.82,0.85,4.75,4055
datased:monophonic:004055,S-0696,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0696.wav,monophonic,Vehicle pass-by,vehicle_pass_by,23.99,31.67,0.13,0.17,7.69,4056
datased:monophonic:004056,S-0696,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0696.wav,monophonic,Vehicle pass-by,vehicle_pass_by,50.66,56.65,0.27,0.3,5.99,4057
datased:monophonic:004057,S-0696,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0696.wav,monophonic,Jet aircrafts,jet_aircrafts,63.66,124.24,0.34,0.67,60.58,4058
datased:monophonic:004058,S-0696,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0696.wav,monophonic,Vehicle pass-by,vehicle_pass_by,153.86,162.9,0.82,0.87,9.04,4059
datased:monophonic:004059,S-0697,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0697.wav,monophonic,Jet aircrafts,jet_aircrafts,69.86,83.95,0.46,0.55,14.1,4060
datased:monophonic:004060,S-0697,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0697.wav,monophonic,Vehicle pass-by,vehicle_pass_by,134.26,141.9,0.88,0.93,7.65,4061
datased:monophonic:004061,S-0698,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0698.wav,monophonic,Birds,birds,5.65,9.9,0.03,0.06,4.25,4062
datased:monophonic:004062,S-0698,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0698.wav,monophonic,Vehicle pass-by,vehicle_pass_by,124.29,131.89,0.76,0.81,7.61,4063
datased:monophonic:004063,S-0699,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0699.wav,monophonic,Vehicle pass-by,vehicle_pass_by,39.33,49.89,0.28,0.36,10.57,4064
datased:monophonic:004064,S-0699,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0699.wav,monophonic,Propeller aircrafts,propeller_aircrafts,53.02,55.64,0.38,0.4,2.62,4065
datased:monophonic:004065,S-0699,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0699.wav,monophonic,Dog barkings and howlings,dog_barkings_and_howlings,56.82,57.75,0.41,0.41,0.93,4066
datased:monophonic:004066,S-0699,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0699.wav,monophonic,Vehicle pass-by,vehicle_pass_by,94.1,108.22,0.67,0.77,14.12,4067
datased:monophonic:004067,S-0700,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0700.wav,monophonic,Lawn mower brush cutter and olive shaker,lawn_mower_brush_cutter_olive_shaker,2.38,10.36,0.02,0.08,7.98,4068
datased:monophonic:004068,S-0700,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0700.wav,monophonic,Lawn mower brush cutter and olive shaker,lawn_mower_brush_cutter_olive_shaker,15.09,20.78,0.12,0.17,5.69,4069
datased:monophonic:004069,S-0700,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0700.wav,monophonic,Lawn mower brush cutter and olive shaker,lawn_mower_brush_cutter_olive_shaker,23.15,24.48,0.19,0.2,1.33,4070
datased:monophonic:004070,S-0700,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0700.wav,monophonic,Lawn mower brush cutter and olive shaker,lawn_mower_brush_cutter_olive_shaker,27.95,30.24,0.23,0.25,2.29,4071
datased:monophonic:004071,S-0700,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0700.wav,monophonic,Lawn mower brush cutter and olive shaker,lawn_mower_brush_cutter_olive_shaker,36.6,48.5,0.3,0.4,11.9,4072
datased:monophonic:004072,S-0700,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0700.wav,monophonic,Lawn mower brush cutter and olive shaker,lawn_mower_brush_cutter_olive_shaker,49.68,52.56,0.41,0.43,2.88,4073
datased:monophonic:004073,S-0700,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0700.wav,monophonic,Lawn mower brush cutter and olive shaker,lawn_mower_brush_cutter_olive_shaker,53.08,57.15,0.43,0.47,4.06,4074
datased:monophonic:004074,S-0700,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0700.wav,monophonic,Lawn mower brush cutter and olive shaker,lawn_mower_brush_cutter_olive_shaker,59.14,65.72,0.48,0.54,6.58,4075
datased:monophonic:004075,S-0700,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0700.wav,monophonic,Lawn mower brush cutter and olive shaker,lawn_mower_brush_cutter_olive_shaker,70.89,73.85,0.58,0.6,2.96,4076
datased:monophonic:004076,S-0700,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0700.wav,monophonic,Lawn mower brush cutter and olive shaker,lawn_mower_brush_cutter_olive_shaker,75.7,79.47,0.62,0.65,3.77,4077
datased:monophonic:004077,S-0700,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0700.wav,monophonic,Lawn mower brush cutter and olive shaker,lawn_mower_brush_cutter_olive_shaker,83.46,86.19,0.68,0.71,2.73,4078
datased:monophonic:004078,S-0700,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0700.wav,monophonic,Lawn mower brush cutter and olive shaker,lawn_mower_brush_cutter_olive_shaker,87.38,90.63,0.72,0.74,3.25,4079
datased:monophonic:004079,S-0700,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0700.wav,monophonic,Lawn mower brush cutter and olive shaker,lawn_mower_brush_cutter_olive_shaker,96.84,100.16,0.79,0.82,3.33,4080
datased:monophonic:004080,S-0700,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0700.wav,monophonic,Lawn mower brush cutter and olive shaker,lawn_mower_brush_cutter_olive_shaker,110.8,112.43,0.91,0.92,1.63,4081
datased:monophonic:004081,S-0700,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0700.wav,monophonic,Lawn mower brush cutter and olive shaker,lawn_mower_brush_cutter_olive_shaker,113.91,115.02,0.93,0.94,1.11,4082
datased:monophonic:004082,S-0700,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0700.wav,monophonic,Lawn mower brush cutter and olive shaker,lawn_mower_brush_cutter_olive_shaker,115.76,117.09,0.95,0.96,1.33,4083
datased:monophonic:004083,S-0701,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0701.wav,monophonic,Lawn mower brush cutter and olive shaker,lawn_mower_brush_cutter_olive_shaker,15.05,25.48,0.14,0.23,10.43,4084
datased:monophonic:004084,S-0701,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0701.wav,monophonic,Lawn mower brush cutter and olive shaker,lawn_mower_brush_cutter_olive_shaker,37.38,56.96,0.34,0.52,19.59,4085
datased:monophonic:004085,S-0701,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0701.wav,monophonic,Lawn mower brush cutter and olive shaker,lawn_mower_brush_cutter_olive_shaker,59.04,63.78,0.53,0.58,4.75,4086
datased:monophonic:004086,S-0701,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0701.wav,monophonic,Lawn mower brush cutter and olive shaker,lawn_mower_brush_cutter_olive_shaker,73.01,81.3,0.66,0.74,8.29,4087
datased:monophonic:004087,S-0701,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0701.wav,monophonic,Lawn mower brush cutter and olive shaker,lawn_mower_brush_cutter_olive_shaker,83.9,92.99,0.76,0.84,9.09,4088
datased:monophonic:004088,S-0702,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0702.wav,monophonic,Lawn mower brush cutter and olive shaker,lawn_mower_brush_cutter_olive_shaker,12.89,19.33,0.17,0.26,6.44,4089
datased:monophonic:004089,S-0702,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0702.wav,monophonic,Lawn mower brush cutter and olive shaker,lawn_mower_brush_cutter_olive_shaker,25.91,42.55,0.35,0.57,16.65,4090
datased:monophonic:004090,S-0702,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0702.wav,monophonic,Lawn mower brush cutter and olive shaker,lawn_mower_brush_cutter_olive_shaker,48.18,58.11,0.64,0.78,9.93,4091
datased:monophonic:004091,S-0703,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0703.wav,monophonic,Jet aircrafts,jet_aircrafts,10.37,60.14,0.08,0.47,49.77,4092
datased:monophonic:004092,S-0703,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0703.wav,monophonic,Vehicle idling,vehicle_idling,61.08,68.32,0.47,0.53,7.24,4093
datased:monophonic:004093,S-0703,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0703.wav,monophonic,Vehicle pass-by,vehicle_pass_by,77.59,80.0,0.6,0.62,2.41,4094
datased:monophonic:004094,S-0703,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0703.wav,monophonic,Vehicle pass-by,vehicle_pass_by,106.95,109.91,0.83,0.85,2.96,4095
datased:monophonic:004095,S-0704,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0704.wav,monophonic,Wind turbine,wind_turbine,0.0,48.97,0.0,0.17,48.97,4096
datased:monophonic:004096,S-0704,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0704.wav,monophonic,Jet aircrafts,jet_aircrafts,49.13,142.96,0.17,0.49,93.83,4097
datased:monophonic:004097,S-0704,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0704.wav,monophonic,Wind turbine,wind_turbine,143.31,213.04,0.49,0.73,69.73,4098
datased:monophonic:004098,S-0704,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0704.wav,monophonic,Thunder fireworks and gunshot,thunder_fireworks_gunshot,213.72,230.26,0.73,0.79,16.55,4099
