event_id,recording_id,audio_relative_path,label_mode,raw_class_label,class_id,onset_s,offset_s,source_start_fraction,source_end_fraction,source_event_length_s,source_row
datased:polyphonic:003596,S-0597,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0597.wav,polyphonic,Voices,voices,23.75,24.79,0.52,0.54,1.05,3597
datased:polyphonic:003597,S-0597,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0597.wav,polyphonic,Voices,voices,30.25,31.24,0.66,0.69,0.99,3598
datased:polyphonic:003598,S-0597,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0597.wav,polyphonic,Voices,voices,37.38,38.45,0.82,0.85,1.07,3599
datased:polyphonic:003599,S-0598,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0598.wav,polyphonic,Voices,voices,1.03,1.98,0.02,0.04,0.94,3600
datased:polyphonic:003600,S-0598,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0598.wav,polyphonic,Propeller aircrafts,propeller_aircrafts,2.03,44.15,0.04,0.94,42.12,3601
datased:polyphonic:003601,S-0598,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0598.wav,polyphonic,Voices,voices,9.29,10.29,0.2,0.22,1.0,3602
datased:polyphonic:003602,S-0598,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0598.wav,polyphonic,Voices,voices,17.85,19.05,0.38,0.4,1.2,3603
datased:polyphonic:003603,S-0598,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0598.wav,polyphonic,Voices,voices,27.02,28.19,0.57,0.6,1.17,3604
datased:polyphonic:003604,S-0598,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0598.wav,polyphonic,Voices,voices,35.9,36.95,0.76,0.78,1.06,3605
datased:polyphonic:003605,S-0599,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0599.wav,polyphonic,Voices,voices,0.95,2.02,0.03,0.07,1.07,3606
datased:polyphonic:003606,S-0599,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0599.wav,polyphonic,Propeller aircrafts,propeller_aircrafts,2.13,29.11,0.07,0.97,26.98,3607
datased:polyphonic:003607,S-0599,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0599.wav,polyphonic,Voices,voices,11.03,12.08,0.37,0.4,1.05,3608
datased:polyphonic:003608,S-0599,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0599.wav,polyphonic,Voices,voices,20.9,22.08,0.7,0.74,1.18,3609
datased:polyphonic:003609,S-0600,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0600.wav,polyphonic,Voices,voices,0.0,1.56,0.0,0.06,1.56,3610
datased:polyphonic:003610,S-0600,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0600.wav,polyphonic,Propeller aircrafts,propeller_aircrafts,1.61,27.01,0.06,0.99,25.4,3611
datased:polyphonic:003611,S-0600,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0600.wav,polyphonic,Voices,voices,9.94,11.02,0.36,0.4,1.07,3612
datased:polyphonic:003612,S-0600,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0600.wav,polyphonic,Voices,voices,19.95,21.22,0.73,0.78,1.27,3613
datased:polyphonic:003613,S-0601,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0601.wav,polyphonic,Voices,voices,0.0,1.16,0.0,0.06,1.16,3614
datased:polyphonic:003614,S-0601,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0601.wav,polyphonic,Jet aircrafts,jet_aircrafts,1.65,19.61,0.08,0.98,17.96,3615
datased:polyphonic:003615,S-0601,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0601.wav,polyphonic,Voices,voices,9.98,10.91,0.5,0.54,0.92,3616
datased:polyphonic:003616,S-0602,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0602.wav,polyphonic,Voices,voices,0.0,1.04,0.0,0.03,1.04,3617
datased:polyphonic:003617,S-0602,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0602.wav,polyphonic,Propeller aircrafts,propeller_aircrafts,0.4,31.11,0.01,0.99,30.71,3618
datased:polyphonic:003618,S-0602,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0602.wav,polyphonic,Voices,voices,10.24,11.09,0.33,0.35,0.85,3619
datased:polyphonic:003619,S-0602,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0602.wav,polyphonic,Voices,voices,19.64,21.01,0.63,0.67,1.36,3620
datased:polyphonic:003620,S-0602,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0602.wav,polyphonic,Voices,voices,30.6,31.23,0.98,1.0,0.63,3621
datased:polyphonic:003621,S-0603,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0603.wav,polyphonic,Propeller aircrafts,propeller_aircrafts,1.46,60.03,0.02,1.0,58.57,3622
datased:polyphonic:003622,S-0603,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0603.wav,polyphonic,Voices,voices,2.72,4.01,0.05,0.07,1.29,3623
datased:polyphonic:003623,S-0603,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0603.wav,polyphonic,Crows seagulls and magpies,crows_seagulls_magpies,7.6,16.4,0.13,0.27,8.8,3624
datased:polyphonic:003624,S-0603,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0603.wav,polyphonic,Voices,voices,12.99,14.29,0.22,0.24,1.31,3625
datased:polyphonic:003625,S-0603,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0603.wav,polyphonic,Voices,voices,22.91,24.26,0.38,0.4,1.35,3626
datased:polyphonic:003626,S-0603,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0603.wav,polyphonic,Voices,voices,32.91,34.29,0.55,0.57,1.38,3627
datased:polyphonic:003627,S-0603,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0603.wav,polyphonic,Voices,voices,42.84,44.0,0.71,0.73,1.16,3628
datased:polyphonic:003628,S-0603,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0603.wav,polyphonic,Voices,voices,52.76,54.14,0.88,0.9,1.38,3629
datased:polyphonic:003629,S-0604,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0604.wav,polyphonic,Propeller aircrafts,propeller_aircrafts,0.17,14.12,0.01,0.83,13.96,3630
datased:polyphonic:003630,S-0604,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0604.wav,polyphonic,Voices,voices,1.2,2.41,0.07,0.14,1.22,3631
datased:polyphonic:003631,S-0604,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0604.wav,polyphonic,Voices,voices,6.01,7.06,0.35,0.41,1.05,3632
datased:polyphonic:003632,S-0604,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0604.wav,polyphonic,Voices,voices,11.19,12.72,0.66,0.75,1.54,3633
datased:polyphonic:003633,S-0605,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0605.wav,polyphonic,Propeller aircrafts,propeller_aircrafts,0.0,15.55,0.0,0.97,15.55,3634
datased:polyphonic:003634,S-0605,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0605.wav,polyphonic,Voices,voices,0.0,1.48,0.0,0.09,1.48,3635
datased:polyphonic:003635,S-0605,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0605.wav,polyphonic,Voices,voices,9.97,10.98,0.62,0.69,1.02,3636
datased:polyphonic:003636,S-0606,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0606.wav,polyphonic,Propeller aircrafts,propeller_aircrafts,0.32,25.23,0.01,0.82,24.91,3637
datased:polyphonic:003637,S-0606,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0606.wav,polyphonic,Voices,voices,1.14,2.21,0.04,0.07,1.08,3638
datased:polyphonic:003638,S-0606,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0606.wav,polyphonic,Voices,voices,7.71,8.62,0.25,0.28,0.91,3639
datased:polyphonic:003639,S-0606,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0606.wav,polyphonic,Voices,voices,14.55,15.39,0.47,0.5,0.84,3640
datased:polyphonic:003640,S-0606,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0606.wav,polyphonic,Voices,voices,21.52,22.56,0.7,0.73,1.04,3641
datased:polyphonic:003641,S-0607,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0607.wav,polyphonic,Propeller aircrafts,propeller_aircrafts,0.73,31.1,0.02,0.98,30.37,3642
datased:polyphonic:003642,S-0607,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0607.wav,polyphonic,Voices,voices,4.02,4.96,0.13,0.16,0.94,3643
datased:polyphonic:003643,S-0607,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0607.wav,polyphonic,Voices,voices,14.37,15.22,0.45,0.48,0.84,3644
datased:polyphonic:003644,S-0607,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0607.wav,polyphonic,Voices,voices,23.99,24.78,0.76,0.78,0.79,3645
datased:polyphonic:003645,S-0608,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0608.wav,polyphonic,Propeller aircrafts,propeller_aircrafts,0.25,23.56,0.01,0.98,23.31,3646
datased:polyphonic:003646,S-0608,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0608.wav,polyphonic,Voices,voices,1.35,2.27,0.06,0.09,0.92,3647
datased:polyphonic:003647,S-0608,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0608.wav,polyphonic,Voices,voices,11.21,12.29,0.47,0.51,1.08,3648
datased:polyphonic:003648,S-0608,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0608.wav,polyphonic,Voices,voices,21.1,22.02,0.88,0.92,0.92,3649
datased:polyphonic:003649,S-0609,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0609.wav,polyphonic,Propeller aircrafts,propeller_aircrafts,0.3,14.66,0.02,0.98,14.36,3650
datased:polyphonic:003650,S-0609,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0609.wav,polyphonic,Voices,voices,1.17,1.97,0.08,0.13,0.8,3651
datased:polyphonic:003651,S-0609,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0609.wav,polyphonic,Voices,voices,11.08,11.96,0.74,0.8,0.88,3652
datased:polyphonic:003652,S-0610,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0610.wav,polyphonic,Propeller aircrafts,propeller_aircrafts,0.71,21.99,0.03,0.98,21.28,3653
datased:polyphonic:003653,S-0610,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0610.wav,polyphonic,Voices,voices,4.25,5.21,0.19,0.23,0.97,3654
datased:polyphonic:003654,S-0610,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0610.wav,polyphonic,Voices,voices,14.05,15.01,0.63,0.67,0.97,3655
datased:polyphonic:003655,S-0611,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0611.wav,polyphonic,Propeller aircrafts,propeller_aircrafts,0.12,30.07,0.0,0.97,29.95,3656
datased:polyphonic:003656,S-0611,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0611.wav,polyphonic,Voices,voices,4.07,4.89,0.13,0.16,0.82,3657
datased:polyphonic:003657,S-0611,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0611.wav,polyphonic,Voices,voices,14.26,15.05,0.46,0.49,0.79,3658
datased:polyphonic:003658,S-0611,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0611.wav,polyphonic,Voices,voices,23.96,24.91,0.78,0.81,0.95,3659
datased:polyphonic:003659,S-0612,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0612.wav,polyphonic,Propeller aircrafts,propeller_aircrafts,0.41,29.93,0.01,0.98,29.52,3660
datased:polyphonic:003660,S-0612,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0612.wav,polyphonic,Voices,voices,4.25,5.43,0.14,0.18,1.18,3661
datased:polyphonic:003661,S-0612,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0612.wav,polyphonic,Voices,voices,13.97,15.0,0.46,0.49,1.03,3662
datased:polyphonic:003662,S-0612,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0612.wav,polyphonic,Voices,voices,23.79,25.0,0.78,0.82,1.22,3663
datased:polyphonic:003663,S-0613,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0613.wav,polyphonic,Propeller aircrafts,propeller_aircrafts,0.31,31.21,0.01,0.98,30.9,3664
datased:polyphonic:003664,S-0613,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0613.wav,polyphonic,Voices,voices,4.0,4.91,0.13,0.15,0.91,3665
datased:polyphonic:003665,S-0613,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0613.wav,polyphonic,Voices,voices,14.05,15.01,0.44,0.47,0.96,3666
datased:polyphonic:003666,S-0613,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0613.wav,polyphonic,Voices,voices,24.02,24.93,0.75,0.78,0.91,3667
datased:polyphonic:003667,S-0614,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0614.wav,polyphonic,Propeller aircrafts,propeller_aircrafts,0.26,29.01,0.01,0.98,28.75,3668
datased:polyphonic:003668,S-0614,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0614.wav,polyphonic,Voices,voices,3.98,5.04,0.13,0.17,1.06,3669
datased:polyphonic:003669,S-0614,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0614.wav,polyphonic,Voices,voices,14.02,15.01,0.47,0.5,0.99,3670
datased:polyphonic:003670,S-0614,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0614.wav,polyphonic,Voices,voices,23.95,24.82,0.81,0.83,0.86,3671
datased:polyphonic:003671,S-0615,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0615.wav,polyphonic,Voices,voices,0.0,1.19,0.0,0.05,1.19,3672
datased:polyphonic:003672,S-0615,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0615.wav,polyphonic,Propeller aircrafts,propeller_aircrafts,1.23,22.51,0.05,0.97,21.27,3673
datased:polyphonic:003673,S-0615,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0615.wav,polyphonic,Voices,voices,10.01,11.09,0.43,0.48,1.08,3674
datased:polyphonic:003674,S-0615,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0615.wav,polyphonic,Voices,voices,20.06,21.11,0.87,0.91,1.05,3675
datased:polyphonic:003675,S-0616,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0616.wav,polyphonic,Voices,voices,0.09,0.58,0.01,0.06,0.49,3676
datased:polyphonic:003676,S-0616,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0616.wav,polyphonic,Propeller aircrafts,propeller_aircrafts,0.55,8.81,0.06,0.98,8.26,3677
datased:polyphonic:003677,S-0616,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0616.wav,polyphonic,Voices,voices,5.03,5.65,0.56,0.62,0.62,3678
datased:polyphonic:003678,S-0617,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0617.wav,polyphonic,Propeller aircrafts,propeller_aircrafts,0.17,25.58,0.01,0.92,25.4,3679
datased:polyphonic:003679,S-0617,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0617.wav,polyphonic,Voices,voices,3.13,4.1,0.11,0.15,0.97,3680
datased:polyphonic:003680,S-0617,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0617.wav,polyphonic,Voices,voices,8.32,9.62,0.3,0.35,1.31,3681
datased:polyphonic:003681,S-0617,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0617.wav,polyphonic,Voices,voices,15.1,16.01,0.54,0.58,0.91,3682
datased:polyphonic:003682,S-0618,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0618.wav,polyphonic,Voices,voices,0.0,1.31,0.0,0.03,1.31,3683
datased:polyphonic:003683,S-0618,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0618.wav,polyphonic,Propeller aircrafts,propeller_aircrafts,1.17,40.36,0.03,0.88,39.19,3684
datased:polyphonic:003684,S-0618,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0618.wav,polyphonic,Voices,voices,9.96,11.07,0.22,0.24,1.11,3685
datased:polyphonic:003685,S-0618,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0618.wav,polyphonic,Voices,voices,19.88,21.16,0.43,0.46,1.28,3686
datased:polyphonic:003686,S-0618,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0618.wav,polyphonic,Voices,voices,30.02,31.22,0.65,0.68,1.2,3687
datased:polyphonic:003687,S-0618,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0618.wav,polyphonic,Voices,voices,39.86,41.2,0.87,0.9,1.33,3688
datased:polyphonic:003688,S-0619,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0619.wav,polyphonic,Propeller aircrafts,propeller_aircrafts,2.92,54.79,0.05,0.95,51.87,3689
datased:polyphonic:003689,S-0619,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0619.wav,polyphonic,Voices,voices,7.75,9.09,0.13,0.16,1.33,3690
datased:polyphonic:003690,S-0619,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0619.wav,polyphonic,Voices,voices,17.88,19.11,0.31,0.33,1.23,3691
datased:polyphonic:003691,S-0619,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0619.wav,polyphonic,Voices,voices,27.8,29.1,0.48,0.5,1.3,3692
datased:polyphonic:003692,S-0619,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0619.wav,polyphonic,Voices,voices,37.83,38.98,0.65,0.67,1.16,3693
datased:polyphonic:003693,S-0619,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0619.wav,polyphonic,Voices,voices,47.54,48.8,0.82,0.84,1.26,3694
datased:polyphonic:003694,S-0619,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0619.wav,polyphonic,Voices,voices,55.28,56.68,0.95,0.98,1.4,3695
datased:polyphonic:003695,S-0620,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0620.wav,polyphonic,Voices,voices,0.68,1.79,0.03,0.07,1.1,3696
datased:polyphonic:003696,S-0620,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0620.wav,polyphonic,Propeller aircrafts,propeller_aircrafts,1.71,23.5,0.07,0.9,21.79,3697
datased:polyphonic:003697,S-0620,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0620.wav,polyphonic,Voices,voices,5.51,6.63,0.21,0.25,1.12,3698
datased:polyphonic:003698,S-0620,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0620.wav,polyphonic,Voices,voices,10.18,11.19,0.39,0.43,1.01,3699
datased:polyphonic:003699,S-0620,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0620.wav,polyphonic,Voices,voices,15.01,16.07,0.58,0.62,1.06,3700
datased:polyphonic:003700,S-0620,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0620.wav,polyphonic,Voices,voices,19.4,20.5,0.74,0.79,1.1,3701
datased:polyphonic:003701,S-0621,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0621.wav,polyphonic,Propeller aircrafts,propeller_aircrafts,0.6,31.41,0.02,0.99,30.8,3702
datased:polyphonic:003702,S-0621,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0621.wav,polyphonic,Voices,voices,1.01,2.42,0.03,0.08,1.41,3703
datased:polyphonic:003703,S-0621,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0621.wav,polyphonic,Voices,voices,10.98,12.43,0.34,0.39,1.45,3704
datased:polyphonic:003704,S-0621,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0621.wav,polyphonic,Voices,voices,20.95,22.09,0.66,0.69,1.14,3705
datased:polyphonic:003705,S-0622,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0622.wav,polyphonic,Propeller aircrafts,propeller_aircrafts,0.21,25.88,0.01,0.84,25.67,3706
datased:polyphonic:003706,S-0622,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0622.wav,polyphonic,Voices,voices,1.12,2.18,0.04,0.07,1.06,3707
datased:polyphonic:003707,S-0622,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0622.wav,polyphonic,Voices,voices,7.71,8.62,0.25,0.28,0.91,3708
datased:polyphonic:003708,S-0622,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0622.wav,polyphonic,Voices,voices,14.46,15.47,0.47,0.5,1.02,3709
datased:polyphonic:003709,S-0622,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0622.wav,polyphonic,Voices,voices,21.55,22.54,0.7,0.73,0.98,3710
datased:polyphonic:003710,S-0623,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0623.wav,polyphonic,Propeller aircrafts,propeller_aircrafts,0.79,31.29,0.02,0.98,30.5,3711
datased:polyphonic:003711,S-0623,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0623.wav,polyphonic,Voices,voices,0.91,2.4,0.03,0.08,1.49,3712
datased:polyphonic:003712,S-0623,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0623.wav,polyphonic,Voices,voices,10.96,12.29,0.34,0.39,1.33,3713
datased:polyphonic:003713,S-0623,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0623.wav,polyphonic,Voices,voices,20.99,22.01,0.66,0.69,1.02,3714
datased:polyphonic:003714,S-0624,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0624.wav,polyphonic,Propeller aircrafts,propeller_aircrafts,0.42,34.43,0.01,0.9,34.0,3715
datased:polyphonic:003715,S-0624,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0624.wav,polyphonic,Voices,voices,0.96,1.94,0.02,0.05,0.98,3716
datased:polyphonic:003716,S-0624,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0624.wav,polyphonic,Voices,voices,5.99,7.08,0.16,0.18,1.09,3717
datased:polyphonic:003717,S-0624,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0624.wav,polyphonic,Voices,voices,12.01,12.99,0.31,0.34,0.98,3718
datased:polyphonic:003718,S-0624,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0624.wav,polyphonic,Voices,voices,19.99,21.01,0.52,0.55,1.03,3719
datased:polyphonic:003719,S-0624,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0624.wav,polyphonic,Voices,voices,26.51,27.49,0.69,0.71,0.98,3720
datased:polyphonic:003720,S-0625,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0625.wav,polyphonic,Propeller aircrafts,propeller_aircrafts,0.39,31.21,0.01,0.98,30.83,3721
datased:polyphonic:003721,S-0625,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0625.wav,polyphonic,Voices,voices,0.99,1.89,0.03,0.06,0.9,3722
datased:polyphonic:003722,S-0625,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0625.wav,polyphonic,Voices,voices,10.8,11.88,0.34,0.37,1.08,3723
datased:polyphonic:003723,S-0625,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0625.wav,polyphonic,Voices,voices,21.0,21.94,0.66,0.69,0.94,3724
datased:polyphonic:003724,S-0626,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0626.wav,polyphonic,Voices,voices,0.0,1.15,0.0,0.05,1.15,3725
datased:polyphonic:003725,S-0626,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0626.wav,polyphonic,Propeller aircrafts,propeller_aircrafts,1.09,24.17,0.04,0.98,23.07,3726
datased:polyphonic:003726,S-0626,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0626.wav,polyphonic,Voices,voices,10.02,11.0,0.41,0.45,0.99,3727
datased:polyphonic:003727,S-0626,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0626.wav,polyphonic,Voices,voices,20.05,21.09,0.81,0.86,1.04,3728
datased:polyphonic:003728,S-0627,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0627.wav,polyphonic,Voices,voices,0.11,0.96,0.0,0.04,0.85,3729
datased:polyphonic:003729,S-0627,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0627.wav,polyphonic,Propeller aircrafts,propeller_aircrafts,0.8,23.78,0.03,0.98,22.98,3730
datased:polyphonic:003730,S-0627,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0627.wav,polyphonic,Voices,voices,10.03,10.85,0.41,0.45,0.82,3731
datased:polyphonic:003731,S-0627,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0627.wav,polyphonic,Voices,voices,20.07,20.91,0.83,0.86,0.84,3732
datased:polyphonic:003732,S-0628,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0628.wav,polyphonic,Sirens and alarms,sirens_and_alarms,0.4,3.28,0.03,0.22,2.88,3733
datased:polyphonic:003733,S-0628,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0628.wav,polyphonic,Sirens and alarms,sirens_and_alarms,4.87,7.8,0.32,0.51,2.93,3734
datased:polyphonic:003734,S-0628,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0628.wav,polyphonic,Sirens and alarms,sirens_and_alarms,10.26,13.4,0.67,0.88,3.14,3735
